metpo_id	metpo_label	rank	source	definition	definition_length	source_iri	source_ontology	source_label	match_type	confidence	quality_label	quality_score	total_score
METPO:1001104	biosafety level 3	2	api_search	The Biosafety Service Shared Resource provides technical guidance and training in biological safety issues for members of Cancer Center including biological agents handling, registration of recombinant DNA and infectious agents, handling of human materials and potentially infectious materials, decontamination and disposal of biological waste, use of biosafety equipment, clean-up of biological spills. Resource assists in facilities design, advices during the construction of containment facilities, and maintains a liaison with governmental agencies regarding biosafety related matters.	589	http://purl.obolibrary.org/obo/NCIT_C39331	ncit	Biosafety Service Shared Resource	closeMatch	0.56	good	7	8.120000000000001
METPO:1001104	biosafety level 3	3	api_search	The Biosafety Service Shared Resource provides technical guidance and training in biological safety issues for members of Cancer Center including biological agents handling, registration of recombinant DNA and infectious agents, handling of human materials and potentially infectious materials, decontamination and disposal of biological waste, use of biosafety equipment, clean-up of biological spills. Resource assists in facilities design, advices during the construction of containment facilities, and maintains a liaison with governmental agencies regarding biosafety related matters.	589	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39331	NCIT	Biosafety Service Shared Resource	closeMatch	0.56	good	7	8.120000000000001
METPO:1001104	biosafety level 3	4	api_search	A biosafety level is the level of the biocontainment precautions required to isolate dangerous biological agents in an enclosed facility. The levels of containment range from the lowest biosafety level 1 to the highest at level 4.	230	http://purl.obolibrary.org/obo/ERO_0000316	ERO	biosafety level	closeMatch	0.9375	good	6	7.875
METPO:1001104	biosafety level 3	5	api_search	A coded value specifying an assessment of the potential risk associated with the handling of the biospecimen.	109	http://purl.obolibrary.org/obo/NCIT_C164457	ncit	Biosafety Level Code	closeMatch	0.8648648648648649	good	6	7.72972972972973
METPO:1002005	Fermentation	1	sssom	The anaerobic enzymatic conversion of organic compounds, especially carbohydrates, coupling the oxidation and reduction of NAD/H and the generation of adenosine triphosphate (ATP).	180	http://purl.obolibrary.org/obo/GO_0006113	ecocore	fermentation	broadMatch	0.302925	excellent	9	9.60585
METPO:1002005	Fermentation	2	sssom	The anaerobic enzymatic conversion of organic compounds, especially carbohydrates, coupling the oxidation and reduction of NAD/H and the generation of adenosine triphosphate (ATP).	180	http://purl.obolibrary.org/obo/GO_0006113	micro	fermentation	broadMatch	0.302925	excellent	9	9.60585
METPO:1002005	Fermentation	3	sssom	A fermentation process in which either carbohydrates, proteins or fats are modified through microbial, enzymatic and/or other biological process.	145	http://purl.obolibrary.org/obo/FOODON_00001304	ecto	food fermentation	broadMatch	0.291024	good	7	7.582048
METPO:1003000	pH growth preference	1	sssom	A population growth phenotype relating to how the rate and/or extent of growth of a microbial population is affected by the pH of the environment.; This is a high-level term whose primary purpose is to organize terms beneath it in the ontology, and we expect that it will not be used for direct annotations. Please consider using a more specific term to annotate each phenotype.	378	http://purl.obolibrary.org/obo/OMP_0005008	omp	pH effects on population growth phenotype	broadMatch	0.272802	excellent	10	10.545604
METPO:1003000	pH growth preference	2	sssom	A population growth phenotype where a microbial population is able to grow and reproduce at acidic pH (pH< 7).	110	http://purl.obolibrary.org/obo/OMP_0007945	omp	presence of population growth at acidic pH	broadMatch	0.268924	excellent	9	9.537848
METPO:1003000	pH growth preference	3	sssom	A population growth phenotype where a microbial population is able to grow and reproduce at acidic pH (pH< 7).	110	<http://purl.obolibrary.org/obo/OMP_0007945>	omp	presence of population growth at acidic pH	broadMatch	0.267318	excellent	9	9.534636
METPO:1003000	pH growth preference	4	sssom	A population growth phenotype that applies to microorganisms whose optimal growth occurs between pH 0 and 5.5.	110	<http://purl.obolibrary.org/obo/OMP_0005009>	omp	acidophile	broadMatch	0.266876	excellent	9	9.533752
METPO:1003000	pH growth preference	5	sssom	A population growth phenotype that applies to microorganisms whose optimal growth occurs between pH 0 and 5.5.	110	http://purl.obolibrary.org/obo/OMP_0005009	omp	acidophile	broadMatch	0.266844	excellent	9	9.533688
METPO:1003003	acidophilic	1	sssom	An affinity inhering in an anatomical structure by virtue of the bearer exhibiting a molecular interaction for acidic dyes under specific pH conditions.	152	http://purl.obolibrary.org/obo/PATO_0002418	ecocore	acidophilic	broadMatch	0.433681	excellent	9	9.867362
METPO:1003003	acidophilic	2	sssom	An affinity inhering in a tissue constituent by virtue of the bearer exhibiting a molecular interaction for acidic dyes under specific ph conditions.	149	http://purl.obolibrary.org/obo/PATO_0002418	micro	acidophilic	broadMatch	0.385616	excellent	8	8.771232
METPO:1003003	acidophilic	3	sssom	Eosin stains acidophilic structures, hence eosinophilic is the same as acidophilic.	83	http://purl.obolibrary.org/obo/PATO_0002418	oba	acidophilic	broadMatch	0.315227	adequate	4	4.630454
METPO:1003008	acidotolerant	1	sssom	an anaerobe that can tolerate low levels of oxygen	50	http://purl.obolibrary.org/obo/ECOCORE_00000181	ecocore	aerotolerant anaerobe	broadMatch	0.274815	good	7	7.54963
METPO:1003021	pigmentation	1	sssom	The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells.	123	http://purl.obolibrary.org/obo/GO_0043473	go	pigmentation	broadMatch	0.437075	excellent	9	9.87415
METPO:1003021	pigmentation	2	sssom	The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells.	123	http://purl.obolibrary.org/obo/GO_0043473	pato	pigmentation	broadMatch	0.437075	excellent	9	9.87415
METPO:1003021	pigmentation	3	sssom	The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells.	123	http://purl.obolibrary.org/obo/GO_0043473	ecocore	pigmentation	broadMatch	0.437075	excellent	8	8.87415
METPO:1003021	pigmentation	4	sssom	The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells.	123	http://purl.obolibrary.org/obo/GO_0043473	cl	pigmentation	broadMatch	0.437075	good	7	7.87415
METPO:1003021	pigmentation	5	sssom	The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells.	123	http://purl.obolibrary.org/obo/GO_0043473	fypo	pigmentation	broadMatch	0.437075	good	7	7.87415
METPO:1003029	white pigmented	1	api_search	A degree of pigmentation quality inhering in a bearer by virtue of the bearer's having substances produced by living organisms that have a color resulting from selective color absorption.	187	http://purl.obolibrary.org/obo/PATO_0002248	pato	pigmented	closeMatch	0.75	excellent	10	11.5
METPO:1003029	white pigmented	2	api_search	A degree of pigmentation quality inhering in a bearer by virtue of the bearer's having substances produced by living organisms that have a color resulting from selective color absorption.	187	http://purl.obolibrary.org/obo/PATO_0002248	PATO	pigmented	closeMatch	0.75	excellent	10	11.5
METPO:1003029	white pigmented	3	api_search	A degree of pigmentation quality inhering in a bearer by virtue of the bearer's having substances produced by living organisms that have a color resulting from selective color absorption.	187	http://purl.obolibrary.org/obo/PATO_0002248	UPHENO	pigmented	closeMatch	0.75	excellent	9	10.5
METPO:1003029	white pigmented	4	api_search	A degree of pigmentation quality inhering in a bearer by virtue of the bearer's having substances produced by living organisms that have a color resulting from selective color absorption.	187	http://purl.obolibrary.org/obo/PATO_0002248	FLOPO	pigmented	closeMatch	0.75	excellent	9	10.5
METPO:1003029	white pigmented	5	api_search	An achromatic color of maximum brightness; the color of objects that reflect nearly all light of all visible wavelengths.	121	http://purl.obolibrary.org/obo/PATO_0000323	pato	white	closeMatch	0.5	excellent	9	10.0
METPO:1003031	carotenoid pigmentation	1	api_search	The chemical reactions and pathways involving carotenoids, tetraterpenoid compounds in which two units of 4 isoprenoid residues joined head-to-tail are themselves joined tail-to-tail.	183	http://purl.obolibrary.org/obo/GO_0016116	go	carotenoid metabolic process	closeMatch	0.6666666666666667	excellent	10	11.333333333333334
METPO:1003031	carotenoid pigmentation	2	api_search	The directed movement of carotenoids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carotenoids are tetraterpenoid compounds in which two units of 4 isoprenoid residues joined head-to-tail are themselves joined tail-to-tail.	280	http://purl.obolibrary.org/obo/GO_0046867	go	carotenoid transport	closeMatch	0.6511627906976745	excellent	10	11.30232558139535
METPO:1003031	carotenoid pigmentation	3	api_search	The directed movement of carotenoids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carotenoids are tetraterpenoid compounds in which two units of 4 isoprenoid residues joined head-to-tail are themselves joined tail-to-tail.	280	http://purl.obolibrary.org/obo/GO_0046867	GO	carotenoid transport	closeMatch	0.6511627906976745	excellent	10	11.30232558139535
METPO:1003031	carotenoid pigmentation	4	api_search	A tissue-specific cytoplasmic vesicle surrounded by a membrane half-leaflet within which carotenoid pigments are stored. Carotenoid vesicles are synthesized in xanthophores and erythrophore cells and are yellow, orange or red in appearance.	240	http://purl.obolibrary.org/obo/GO_0043702	go	carotenoid vesicle	closeMatch	0.6341463414634146	excellent	10	11.268292682926829
METPO:1003031	carotenoid pigmentation	5	api_search	A tissue-specific cytoplasmic vesicle surrounded by a membrane half-leaflet within which carotenoid pigments are stored. Carotenoid vesicles are synthesized in xanthophores and erythrophore cells and are yellow, orange or red in appearance.	240	http://purl.obolibrary.org/obo/GO_0043702	GO	carotenoid vesicle	closeMatch	0.6341463414634146	excellent	10	11.268292682926829
